marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,22306561,R2I24GOFWO7AA4,B000NPSN2E,7558797,"Winsome Wood Computer Desk, Honey",Furniture,4,0,0,N,Y,Four Stars,ok.,8/24/2015
US,25668692,R2G5Y7V9E2YRNL,B0046EC1CG,512790476,Winsome Wood Rochester Console Table with one Drawer Shaker,Furniture,5,0,0,N,Y,My husband and I recently moved into a new house and I began my search for the perfect table. My house is filled with yardsale a,"I have always wanted to be able to have a sofa/console table. My husband and I recently moved into a new house and I began my search for the perfect table.  My house is filled with yardsale and goodwill finds I love buying something old and making it new again. Unfortunately sofa tables are hard to find and afford.  I got a gift card to Amazon for my birthday and started looking for furniture. First of all I was so surprised Amazon has such a big selection.  I quickly found this table and after reading reviews decided to try it.  I am so in love with this table!  It is sturdy, easy to put together and a beautiful dark solid wood.  It is definitely worth the money and after I applied rewards points it was even better. Thank you Amazon for delivering as usual promptly,  and having such great products!",8/24/2015
US,26565811,R3L6UBLG7WC9LF,B00KUPS3JU,545535271,Flash Furniture Mid-Back Swivel Task Chair with Flip-Up Arms,Furniture,1,1,2,N,Y,Padding has disappeared,"Year review:<br /><br />Just isnt comfortable. Squeaks, butt padding goes flat. Materials have held up, but if you spend hours in a chair each day, spend the money on a good chair",8/24/2015
US,39185243,R3GKY1E573D5MS,B00HDPMBL6,335110382,Furinno End Table Bedroom Night Stand w/Bin Drawer,Furniture,2,1,1,N,Y,very small-pay attention to the dimentions,"The price was right, but beware, the tables are very small and can't be used next to a regular sized couch.  They work ok next to a futon that is only 6-8 inches off the ground.  They won't last long, and make sure you use a coaster for your drink.",8/24/2015
US,16337058,R2WAPKJ9AJZJIK,B009987RU0,759818266,Simpli Home Avalon Faux Leather Rectangular Storage Ottoman with 3 Serving Trays,Furniture,3,1,1,N,Y,Three Stars,smaller than expected still nice and classy,8/24/2015
US,2800177,R3G986LBOYAATW,B00CWUJJ8U,939797069,Easy Fit Queen Box Spring foundation - Collapsible box spring - Free 2 day Shipping,Furniture,5,0,0,N,Y,Getting it upstairs was a breeze,Great Product. Sturdy and easy to assemble,8/24/2015
US,41328135,R8G2S3SCIBU6Y,B004CVKXHS,703630497,Altra Dietz Laptop Computer Cart,Furniture,2,0,0,N,Y,advise spending more better quality.,"wobbly, wheels don't roll well, top is unsteady, advise spending more better quality.",8/24/2015
US,8014311,R3JJ2JRLZ0F2FS,B007QDWHUA,49255309,New City Brand New Contemporary Black Brown and Beige Modern Wavy Circles Area Rug,Furniture,5,0,0,N,Y,Five Stars,absolutly beautiful- colors are vibrant and exactly as shown.,8/24/2015
US,44737123,RC31RUPFOHBHQ,B0125QZ50G,350975212,Zinus Viscolatex 10-Inch Memory Foam Mattress,Furniture,4,102,117,Y,N,Comfort and Support,"I have not tried out a memory foam mattress in years. The last time that I did I was left with a not so favorable impression of them. I remember it feeling more like lying on wet sand than a bed. I was pleasantly surprised by this Zinus viscolatex foam mattress.<br /><br />We got the twin size for a guest room (and child's use in future). It arrived compressed and rolled in a 18&#34;x18&#34;x41&#34; box (see photo). After unpacking and unrolling I expected a strong off-gassing odor, but that was not the case. There was very little odor and it was not really unpleasant since the foam in this mattress is infused with green tea and coal. It seemed to expand to full depth pretty quickly but waited a day before trying it out anyway. In the meantime, I noticed that the mattress is covered in an attractive looking cover. The cover is zippered and is made of three different materials for the bottom, sides and top.  It protects and keeps the foam clean sans sheets and makes the mattress look good right out of the box.<br /><br />The mattress is on the firmer side while still being comfortable. As I indicated, when I first tried it I was impressed with it because it felt better than I was expecting since I always much preferred spring mattresses. This Zinus mattress felt closer to the feeling of a spring mattress than any other foam mattresses that I had tried in the past. It provides good support and seems to have a slight bit of bounciness to it. We've already had an overnight guest sleep on it (two days after receiving letting it fully expand) who sleeps on a memory foam at home. She said that this mattress was more comfortable than her own and enjoyed a comfortable night's sleep.<br /><br />As with every foam mattress, there is very little support on it's edges. If you sit or lie on the edge, you will sink in deep, as expected.<br /><br />Overall this Zinus mattress represents a very good value and offers a lot of convenience for a mattress purchase. Even as a spring mattress lover, this is a foam mattress that I could sleep on. The twin size that I have would be an excellent choice for a child's room or small guest room.ress lover, this is a foam mattress that I could sleep on. The twin size that I have would be an excellent choice for a child's room or small guest room.",8/24/2015
US,46517701,R1GASXV5NA79XR,B00G6IFBY0,921960290,"Homelegance 9636-2 Laurelton Textured Plush Microfiber Dual Glider Recliner Love Seat with Console, Chocolate Brown",Furniture,5,0,0,N,Y,good quality product at a reasonable price,"Arrived sooner than expected, good quality product at a reasonable price.",8/24/2015
US,3965513,R5WSSJGOC2DYA,B00Q8QQ1VC,431698364,Nourison Bloom Bm33 Rectangle Rug,Furniture,1,3,3,N,Y,Very disappointed  also,"The rug is only half of the flower!!!!! So it's not a full circle as pictured. Very disappointed 😒 also, the background color is more yellow/almond than cream as shown in the picture. Will be returning!",8/24/2015
US,40829622,R36FJ5KF9FVGKC,B007RRNVZ0,748084633,"Best Price Mattress 6"" Comfort Memory Foam Mattress and Bed Frame Set",Furniture,3,23,24,N,Y,Too firm. Wake up with lower back/hip pain,"I was really excited for this bed after reading the reviews but was disappointed when I realized how firm this bed is.<br /><br />When you sit down, it feels very soft, almost too soft. But when you lay down, it's really firm and takes a while to shape to your body. Even then it's still too firm and I wake up with lower back and hip pain.<br /><br />I would return but I can't roll it back up and I don't have a bed to sleep on otherwise.<br /><br />So I will just have to bite the bullet with this purchase.<br /><br />I gave it 3 stars because the delivery was fast, there was no odor upon opening, plenty of storage space under the bed, and it inflated quickly.<br /><br />If you like a firm bed, this bed is for you.",8/24/2015
US,16953482,R3ULQM4V5ROS6U,B0023RTA0Y,326805311,Walker Edison Coffee Table,Furniture,5,0,0,N,Y,Five Stars,This is a very nice table.it was a gift and he loved it,8/24/2015
US,13694268,R1N1Z2IWLZZKT4,B005TU3X3W,464249364,Newport 18 Inch Hunter Canvas Directors Chair - Natural Frame,Furniture,5,0,0,N,Y,Five Stars,These chairs are awesome: comfortable and attractive on my front porch. They arrived early!,8/24/2015
US,14702619,RXJI10ERJD6PS,B011O42P58,658911395,Stain Resistant Burgundy Red Black Scrolls Vines Floral Modern Casual Minimalist Area Rug,Furniture,4,0,1,N,N,This is a lovely carpet that arrived in good shape. It is true to color and size,"This is a lovely carpet that arrived in good shape. It is true to color and size. It looks great in our living room. It is not as thick as I thought it would be but that is because of my own misconceptions, not the fault of the product description. The only reason I did not give it 5 stars is that it is taking forever for it to flatten out (it was shipped rolled up - from necessity). Wish I could give it 4 3/4 stars, but that's not an option.",8/24/2015
US,3247296,R3N9YQLOX86ABK,B009G8J670,792595756,Zinus Sleep Master Memory Foam 4 Inch Tri-Fold Comfort Portable Folding Mattress or Floor Mat,Furniture,4,0,1,N,Y,Four Stars,Good,8/24/2015
US,20153946,RJ1X1K023HYEC,B00GRMFX8E,532528985,Safco Xpressions Computer Workstation,Furniture,5,0,0,N,Y,Five Stars,love it.,8/24/2015
US,45583448,ROV4019MUXABG,B0046EC1D0,358594389,Winsome Wood Breakfast Bed Tray with Handle Foldable Legs,Furniture,2,0,0,N,Y,Poor choice for average home use.,Tray is too large and clumsy to work well for home situations. Construction is not very strong.,8/24/2015
US,18469081,R2PRSME3TWQE4A,B00IEEXJZW,575136686,"Casual Dining Cushion Rolling Casters, Swivel and Tilt Chair",Furniture,5,0,0,N,Y,Easy to Assemble,Very comfortable chairs and easy to assemble.,8/24/2015
US,50570936,R31CU67RCP3FLB,B008U75IAW,523134659,Stallion Comfort King Chaise Wallsaver Recliner Color: Brown,Furniture,5,12,13,N,Y,Great Chair,Chair came just as promised and is perfect for a large man.  It's hard to get him out of it!  This is the second time I have purchased a big man Lane Chair and we have not been disappointed.  Make sure you have a large place for it to sit as it is bigger than a normal sized recliner.  I couldn't find one locally and Amazon offered a very competitive price and the shipping was free.  Putting it together only took the two of us a few minutes.,8/24/2015
US,27222152,R6LBESPUT30SY,B00ADOVIW2,975982840,Frenchi Home Furnishing Quilt Rack Cherry Finish,Furniture,4,0,0,N,Y,Four Stars,"sturdy, works well, it could be a little better finished",8/24/2015
US,38730562,R1WU3I93WMCLZL,B0091G4QL8,494854577,"Carpets for Kids 3802 Printed Toddler Alphabet Blocks Kids Rug Size: 8' x 8' x, 8' x 12' , Multi Colored",Furniture,5,1,1,N,N,My first graders will love it!,"Bright, big, and  colorful.  My first graders will love it!",8/24/2015
US,4970545,R53DEQMZDVRYH,B002KQ5KQ6,163930961,Handy Living Wood Slat Bed Frame Extra Long Twin,Furniture,3,0,0,N,Y,Three Stars,If you have right mattress it great!,8/24/2015
US,1725776,R2PYM3HPRZ688C,B00D93APIC,297868967,Cumar Chrome Air Lift Adjustable Swivel Stools with Sleek Metal Base and Faux Leather Seat - Set of 2,Furniture,5,0,0,N,Y,Five Stars,Very good,8/24/2015
US,42553919,R3KZAO2T6DQZHK,B00GTCL2FU,202477713,"Best Price Mattress 6-Inch Memory Foam Mattress, Twin",Furniture,4,0,0,N,Y,Comfy! But hot.,It feels like sleeping on a cloud after you break it in. But it is so hot in the summer. It should be perfect in the winter though!,8/24/2015
US,21028613,R1OYPAPJN188SS,B0017DKYNM,548807993,Frenchi Home Furnishing 3 Pc Vanity Set in Espresso Finish,Furniture,4,0,0,N,Y,Love it :],"After reading some of the reviews, I was very skeptical about how it would be, but to my surprise it is perfect. It is small enough to fit comfortably in my apartment room. There were no scratches on it at all and the mirror was packed well. I highly recommend this to anyone who wants a small vanity.",8/24/2015
US,51480694,R3G82UZ9EN3FPX,B005FW1W1E,121064483,"Honey-Can-Do SHF-01442 Adjustable Industrial Storage Shelving Unit, 200-Pounds Per Shelf, Black, 5-Tier, 36Lx14Wx72H",Furniture,5,0,0,N,Y,works,Works as described,8/24/2015
US,26241878,R3CMKP1XV3378,B00KGXGGWC,112623693,"Iron Gate Handspun Jute Area Rug Hand woven by Skilled Artisans, 100% Natural eco-friendly Jute yarns, Textural thick ribbed construction, Reversible for double the wear, Rug pad recommended",Furniture,5,0,0,N,Y,Fabulous!!!,Absolutely love this rug!,8/24/2015
US,43716504,R1SZ3W5TO36D31,B005QLJL3K,554928143,DHP 3537496 Parsons Coffee Table,Furniture,5,0,0,N,Y,Five Stars,"Looks amazing, and can be used on top of a regular desk to make a standing desk.",8/24/2015
US,27415842,R1YVYKXIABKLEL,B00IAUV7CC,379016006,DHP Sienna Convertible Sofa,Furniture,1,4,6,N,Y,Very uncomfortable,"Futon arrived damaged, had to be repacked and returned. It looked good, but it was very uncomfortable (hard). I didn't re-order.",8/24/2015
US,14370772,RBA8G43KG1BCL,B00TBVK0Y0,748084633,"Best Price Mattress 6"" Comfort Memory Foam Mattress and Bed Frame Set",Furniture,5,0,0,N,Y,... mattress are thinking of getting one it is so comfortable. Easy to set up even if the package ...,"Family who have slept on this mattress are thinking of getting one it is so comfortable.  Easy to set up even if the package is bulky, as it has to be since we are talking about a queen sized mattress.",8/24/2015
US,38290949,RFL3547N479HU,B00F2GF1W4,391485890,Dorel Asia Faux Marble Lift Top Coffee Table,Furniture,5,0,0,N,Y,Beautiful and functional.,"I am so happy with this table. It's perfect for storing remote and magazines, and we extend it to hold our plates and glasses when eating in the living room. It looks way more expensive than it was. Yay!",8/24/2015
US,30781768,RDQ0FB79FV0R8,B008OTSGLY,208055016,Flash Furniture Mid-Back Black Ribbed Upholstered Leather Conference Chair,Furniture,5,0,0,N,Y,Five Stars,LOVE these chairs. They just look so good in our mid-century modern home.,8/24/2015
US,14710007,R1LUIVVCKVNMA2,B00XQDCG1Y,672948053,"Ottohome Collection Persian Heriz Oriental Design Red Runner Rug (20""X59"") With Non-Skid (Non-Slip) Rubber Backing",Furniture,3,1,2,N,Y,Three Stars,Nice pattern and color but quality could be better,8/24/2015
US,4106147,R3PGBFXJGGOM6T,B0007TYSKM,823389480,Oxford Bookcase,Furniture,5,0,0,N,Y,Five Stars,Really nice quality bookshelf!,8/24/2015
US,136294,R39NH68I3TZ8VR,B004LQ1R3S,422469081,DHP Ambrose Twin over Twin Bunk Bed,Furniture,5,0,0,N,Y,Not too bad to put together,"Not too bad to put together. Mom of 6 put this together in 2 hours or so. Looks overwhelming until you dive in. Sturdy, heavy-duty, not too tall and toddlers love it.",8/24/2015
US,27454315,R2YA4UW5F6ZDG3,B00JGHDKAA,841056496,"Homelegance 9668BLK-1 Glider Reclining Chair, Black Bonded Leather",Furniture,5,5,5,N,Y,Beautiful.,Must say a made in China bought on Amazon couch was well worth the gamble.,8/24/2015
US,35302990,R19MY40M8HXWHG,B00DZJAP1W,270707717,RuiLing Premium 20-Pack Heavy-Duty Larger Round S Shaped Hooks.,Furniture,4,0,0,N,Y,Hooks are small and do not fit a standard closet ...,Hooks are small and do not fit a standard closet pole but I found other uses for them. Not worth the trouble of returning.,8/24/2015
US,19265786,RDKTHG1Z9LPG9,B00HB57EQ0,688422006,DHP Rebecca Metal Daybed - Black,Furniture,1,0,0,N,Y,easy to assemble,"exactly as described, easy to assemble. Sturdy and comfortable. One or two screws / screwholes didn't match and connect directly, had to make it work with elbow grease and jamming it into place but overall very happy and it looks great. Edited: Following up a year later. This bed was in our guest room so barely used and yet it fell apart. The screws don't hold the bed together and it shakes and squeaks all night long. I just moved my 6 year old daughter onto the bed and the first night she woke up every time she turned over from the noise. I bought WD-40 and it still squeaks. I'm done with it. Not worth the money.",8/24/2015
US,42965486,RT8JDUDB2NY4B,B00BT2SR8U,615651572,SPACE Seating Breathable Mesh Black Back and Padded Mesh Seat,Furniture,5,0,0,N,Y,I've sat in it for hours working without discomfort.,Loved it. Very comfortable.  I bought this one for my home. I have a different brand similar to this one at my office I paid $800.00 for and this is just as comfortable.,8/24/2015
US,39245168,R3TC1A4GNZBM3K,B00E4PI1S0,784531949,Sauder Edge Water Credenza/TV Stand,Furniture,5,1,1,N,Y,This cabinet fits exactly what I needed: A 6-foot ...,This cabinet fits exactly what I needed: A 6-foot wide credenza that doesn't stick too far out from the wall so I can hang a 72&#34; x 48&#34; white board above it. With the solid door panels I can have the privacy I need for items that are less desirable for public view.,8/24/2015
US,49887562,R759K9RRVNU5,B00IIFW2L4,624839138,AmazonBasics Mid-Back Mesh Chair,Furniture,5,0,0,N,Y,Five Stars,Comfortable.,8/24/2015
US,18879977,R10M66V5YY2EX4,B00DUO37N0,164418341,Cortesi Home Savion Convertible Accent Chair Bed,Furniture,5,1,2,N,Y,Love it!!!,"I love this!  I got it so I can use it as a chaise in my living room and it's great.  I've also used it as a bed when it's been hot so I can just open it all the way, have it in front of my air conditioner which is in the living room as well.  I haven't used it as a chair and I really didn't buy it for that reason, I wanted it as chaise and bed for when it's too hot to sleep in my bedroom.  It's worked out fantastic!  I have put a twin fitted sheet on it so that my cats hair doesn't mess it all up!",8/24/2015
US,25489001,R3EHYJGWD83EG3,B00PZITE1I,945370984,DHP Ariana Junior Microfiber Futon,Furniture,3,1,1,N,Y,Three Stars,works as a child's couch but not as a bed which was my main purpose,8/24/2015
US,34742762,RNZN9AGALF6VQ,B00AVUQPTO,61617694,Serta Chair,Furniture,5,1,1,N,Y,"great chair, however","great chair, however, it is borderline on the seat of a bit too thin, I'm afraid the more use it gets the seat will become hard and uncomfortable. but for the price its very comfortable",8/24/2015
US,31309510,R1RY78X56UIQM6,B002VL0ENE,18723067,OfficeMax Battista Task Chair,Furniture,4,0,0,N,Y,2 are better than 1,"I like it so much, this is my second one!  I use one in my craft room and this new one in my office",8/24/2015
US,14349454,RO0NLTMGDW6NW,B005EFYS36,800444089,Homeplus Wardrobe,Furniture,4,0,0,N,Y,Four Stars,"Pretty good quatlity, came damaged on the inside, but nothing to be concerned about.",8/24/2015
US,39940758,R1F5OGDP2YVXNT,B00BKVPY4A,993878160,BH Design Leather Match Sofa,Furniture,5,0,0,N,Y,"Beautiful, sturdy and a perfect price","Beautiful, sturdy and a perfect price! If you want a soft sofa, this is not it. But we needed a sofa for our formal living room. It is a really great piece with clean lines. Couldn't be happier!",8/24/2015
US,18460508,R2NVXEUN1AVU2Z,B003MB1OI6,4124327,Poundex 5 Piece Dining Set,Furniture,4,1,1,N,Y,I still like it.,"Although there was one flax in the wood, I still like it.",8/24/2015
US,6751041,R310T04VQWHWST,B00GTCL44O,202477713,"Best Price Mattress 6-Inch Memory Foam Mattress, Twin",Furniture,2,0,0,N,Y,It just wasn't quite right for me.,"It was both too soft and too hard at the same time. Too hard, in that it hurt my back to lie down & didn't give enough, but too soft, in that when I was sitting on it, it went completely flat. I'm a large person, so that is probably why. Would probably work well as a teen's or kid's mattress, or a guest mattress; actually it would probably be excellent. Just didn't work for me.<br /><br />Nearly impossible to get back into the box. Do not buy one of these if you even think you might return it, no matter how tempting the price. That was sheer torture!",8/24/2015
US,43256204,R17W6JOJDBESS9,B0082JTG0G,83838103,Vanity and Stool Set with Traditional Style in Walnut Finish,Furniture,4,1,1,N,Y,Very disappointed in the color,"Very disappointed in the color,if it hadn't been so big and heavy to ship back I would have.  It listed it as walnut, well It's a red walnut, not at all like the description.  I like the design, but don't care for the color of the wood, doesn't match my bedroom furniture.",8/24/2015
US,48219516,R2AWNLK6WZUKI9,B00D5VBX52,718597347,"Fab Glass and Mirror Rectangle Floating Glass Shelf Kit, 8"" L x 18"" W, Clear",Furniture,5,0,0,N,Y,Lovely shelf!,I am very pleased with this shelf. I had no problems with the installation. It feels very secure for what I am using it for (vanity shelf). The shelf is gorgeous and I couldn't be more pleased with its appearance! The thickness of the glass is substantial and the beveled edges are a classy touch. The mounts are very inconspicuous. I absolutely love the floating glass appearance. I have received multiple compliments on the shelf already (it was installed only a few days ago).,8/24/2015
US,24661920,R29YBCXOSEM4M5,B0015TUXT8,431481790,Office Star Work Smart 36 x 36 x 29-Inch Resin Multipurpose Square Table,Furniture,4,0,0,N,Y,and have found it to be a sturdy and durable product,"We purchased this folding table for use when camping, and have found it to be a sturdy and durable product. The surface is easy to clean as well. We use one end for cooking, and seat two people for dining at the other end. It's large enough for 4 to eat comfortably.",8/24/2015
US,29575727,R2LU12KFSZ6PVA,B00LT28OWE,953655360,HOMCOM Adjustable Mesh High Back Computer Desk Office Task Chair with Headrest,Furniture,4,0,0,N,Y,Four Stars,chair itself don't lean back wards,8/24/2015
US,34298535,R16R2TUAFVCOLM,B001MFNCQQ,884572565,Lacis Darning Egg,Furniture,5,0,0,N,Y,Five Stars,What I expected.,8/24/2015
US,19873764,R7W4B70U4Z7E8,B008ALP20E,668569392,Feel at Ease Mat 24 x 48 - Khaki,Furniture,5,0,0,N,Y,Five Stars,So comfortable to stand on. Good material and construction.  Colors are a bit off though.,8/24/2015
US,24156725,R2W64D9NERNTCJ,B00T0E4PQ2,295691156,Flash Furniture Metal Chair,Furniture,5,0,0,N,Y,great product.,"Fast shipping, great product.",8/24/2015
US,1942705,R1N2SH5M2CZ3HB,B002HWR598,712602977,Convenience Concepts Designs2Go 3-Tier Wide TV Stand,Furniture,5,0,0,N,Y,Five Stars,"my TV is on the way, hope it can carry 43 TV",8/24/2015
US,15967710,R1YTJR2L28WZPY,B00AASOHC4,250619735,Hand Carved Wood Antique White 5-Drawer Bombay Chest,Furniture,1,3,4,N,Y,dissappointing,This was a disappointing purchase and a costly one at that.  The quality was poor and the picture doesn't really portray how small the item is.  It reuqired a hefty restocking fee when returning.  Will never purchase furniture from a third party amazon seller again.,8/24/2015
US,17842398,R256EYEB41PEJ9,B009GZOE34,597772937,Baxton Studio Marconi Brown Asymmetrical Modern TV Stand,Furniture,1,1,1,N,Y,absolutely terrible..,"First of all i only got box 2/2 ..when i opened the box, screws were all over the box, scratching all the &#34; wood&#34; if i can call it that.sent it back.absolutely terrible...",8/24/2015
US,1207144,R3KZB1BC7EKDTI,B00PC74FQG,186145607,"SONGMICS Folding Storage Ottoman Seat Bench Footrest Stool, Faux Leather",Furniture,1,6,7,N,Y,Looks like all leather but actual a card,"Cheap, Came very late, No pint in Having a Prime. Looks very cheap, Looks like all leather but actual a card borad",8/24/2015
US,4577596,R1MTX9DSM22XQ2,B00F45SRKG,937926455,Kings Brand Memory Foam Molded Contour Neck Pillow  With Washable Fabric Cover,Furniture,1,0,0,N,Y,One Star,Not what I expected,8/24/2015
US,14296497,R2LZBFX3J8VSPO,B009WZLOAO,285404283,Milliard Lightweight 74 by 31-Inch Folding Cot/Bed with Mattress (Mattress Color May Vary),Furniture,5,0,0,N,Y,Five Stars,"Easy to use .<br />Very confortable ,excelent buy.",8/24/2015
US,23435164,R326OUGLVPL2TD,B0056NQV40,885550277,Furinno Efficient Computer Desk,Furniture,2,0,0,N,Y,no good,Very cheap and flimsy desk. Wobbly and not good for daily use. Only ise if need something crappy,8/24/2015
US,40542735,R15XZGF1KQ6HBI,B00NHWGGWE,8981024,Zinus Deluxe Faux Leather Upholstered Platform Bed,Furniture,4,0,0,N,Y,Four Stars,Perfect buy!!!,8/24/2015
US,1396980,R2SM1OJSKS06BH,B00CUMRJGY,486869508,Baxton Studio Madison Modern Platform Bed,Furniture,5,0,0,N,Y,Great bed,"Great bed, love it. Very stylish. No noise, no creaking. Not the sturdiest bed, but really nice.",8/24/2015
US,14170804,R1WQ5L3DD3RYF8,B00K38E8IE,217459535,"Sleep Master 7-Inch MyEuro Memory Foam Mattress, Twin, Off-White",Furniture,5,0,0,N,Y,Five Stars,Very good,8/24/2015
US,35028683,R31CLF2J6DS16J,B00W4DCXLU,493726466,Faux Leather Platform Bed with Wooden Slats,Furniture,1,0,0,N,Y,the wood beams on the side cracked pretty easily. This bed is cheaply made and simply ...,"Bed broke after about a month and a half. The middle support leg caved in first, then the left side, the wood beams on the side cracked pretty easily. This bed is cheaply made and simply not worth the time or money.",8/24/2015
US,16780449,R5RVYK38Z1BRS,B004WNJY58,173071035,"Lang Furniture Special 5-Drawer Chest with Pewter Hardware with Roller Glides, 16 by 24 by 44-Inch, Black",Furniture,1,10,10,N,N,Horrible build quality.,"Not sure how/why this got such good reviews from other people.  But this thing showed up basically in pieces.  Scratches on every surface.  Broken rails, drawers, bottom fascia.  And honestly I would just blame FedEx or whatever for damaging it, but the box wasn't damaged.  Then I saw the tiny little staples they use for attaching the drawer rails to the inside of the unit.  These staples are a half a step up from regular staples you'd use to attach two pieces of paper together.  I would be interested in hearing the opinions a year or two down the road from all the 5-star review folks.  I would bet my bank account that something broke on this thing.  I really wanted to believe that I could buy a decent piece of furniture that is made in America for under $150... unfortunately I was wrong.<br />I brought it back to UPS today, expecting my refund soon.",8/24/2015
US,51494818,R17MVMQBIMEROH,B01264RIEI,950493416,"Home Life Cloth Black Linen 47"" Tall Headboard Platform Bed with Slats - Complete Bed 5 Year Warranty Included",Furniture,2,24,26,N,Y,Purple bed with black headboard! Say what?,"Um, the pictures said this was all black. We got a black headboard, and LILAC sides and footboard. It's kind of like a box of chocolates with this bed, you never know what you're gonna get, cause they don't tell you what color! So if you like surprises order this bed! Other than the colors being completely off, the bed seemed to good enough quality, except the slats are flimsy and seriosuly rest in a free standing piece of wood with 3 support legs ... It's the strangest piece of furniture I've ever seen. Worse than any flimsy Ikea piece. The bed however, does not crack and creak like our old one after my dad put it together wrong, so it will suffice. We now have a bed with a black headboard and all LILAC/purple sides. It's like an 80s bed  from the Earth Girls Are Easy set. Buyer beware, but so far it's doing its job, and we are still alive.",8/24/2015
US,46062905,R1K9G73C424POU,B00XKA0U3O,19265190,Recliner Handle Lever Style Foot Rest Release Right /Left Hand Side w/ Star Shaped Hole Lazy Boy,Furniture,5,0,0,N,Y,Five Stars,Perfect for my needs.,8/24/2015
US,15301265,R3TZ54A633P8FU,B00CLCUDVG,289658036,Pebbles Bath Runner,Furniture,5,0,0,N,Y,Love the colors - works good to blend colors in bathroom.,"I bought this rug to cover gray tile in the bathroom that is in good shape, just not the color I would prefer.  The colors in this rug help blend everything in the bathroom together.  I would recommend it be washed before use, there was a lot of excess yarn that came off from the first wash.  Even more happy with the rug after that first wash.  Fluffed it up quite nicely.",8/24/2015
US,750983,R2LJQDML0B002D,B00HIHVN0O,149189348,"Bluesea Recliner Handle Replacement No Cable, Oval Shaped Handle",Furniture,5,0,0,N,Y,Five Stars,incredible price,8/24/2015
US,51334915,R34P2FATQENWVR,B007OWPBGU,649871111,Frenchi Home Furnishing Contemporary  Magazine Rack,Furniture,5,0,0,N,Y,Good build quality at an affordable price.,"Inexpensive with high quality build. We use this in our guest bedroom, it's very effective at a really reasonable price. Assembly was a snap!",8/24/2015
US,124557,R77WWL8A9J3PF,B011RB20SU,574767804,ShowTop Mini Cute Mushrooms Bluetooth Speaker with Mic for Iphone /Ipad / Samsung HTC Sony Cell Phones,Furniture,5,0,0,N,Y,The speaker is very stylish.,The speaker is very stylish. My Samsung Galaxy S6 and Samsung Galaxy Tab 2 was so easy to pair with this speaker.,8/24/2015
US,31309510,R2B6QU1AWDP7KZ,B005EFYCNW,802241396,Homeplus Storage Cabinet,Furniture,3,0,0,N,Y,Hides my stuff,"Directions were a little difficult to understand, but it holds a lot of office supplies nicely with different sizes of shelving.",8/24/2015
US,41470601,R23GOIH9EDAHUM,B00INGL26O,462846518,Tayse Nature 6568 Lodge Runner Indoor Area Rug,Furniture,5,0,0,N,Y,Simply divine!!,"I love this rug SO much, that I ordered another one for reserve!",8/24/2015
US,22004554,R2RBTRP7B64T39,B010WM6N6K,871548579,Radiance Art Pattern Collection Contemporary Modern Red Silver Orange Yellow Black Wool Area Rug Rugs 1053Red,Furniture,5,5,5,N,Y,Great for the price,"Although this is a cheap rug, it seems to be holding up very well. It luckily is not the kind of rug that shows everything because we have 4 animals and that would be bad. The pattern is modern and fun.",8/24/2015
US,34075090,R29WU3UNOG60QS,B00006IBB3,636040282,"Heritage Hill Five Shelf Open Bookcase 71"" H",Furniture,3,1,1,N,N,the pieces are simply not long enough to be flush) the shelves look very nice. The backing,"The assembly of these bookshelves is far more difficult than it should be.  The designer must have been enjoying a glass of wine or two while working.  Once assembled, if one can overlook the slight gaps here and there (these are not caused by error in assembly....the pieces are simply not long enough to be flush) the shelves look very nice.  The backing, unfortunately, has deep, unsightly creases which simply will not flatten completely.  If anyone has a solution to this problem, we will be moderately satisfied with the final product.",8/24/2015
US,23135642,R1ER3LEGRC74MN,B0038W0M32,456317439,Boss Office Products B9331 High Back Executive Chair with Pewter Finsh in Black,Furniture,5,0,0,N,Y,Five Stars,Great quality great price!,8/24/2015
US,4361478,RRONDZ3TGLLUV,B00M4QDIAW,617968802,"Sleep Master Pocketed Spring 6 Inch Classic Mattress, Twin",Furniture,4,0,1,N,Y,Four Stars,very cushiony,8/24/2015
US,33593904,R3KKX0QZ43PFJ0,B0083IYZB6,132336030,FURINNO No Tools Tube Entertainment Center TV Stand,Furniture,3,0,0,N,Y,Plywood smells .. Alot,"The cabinet build itself is pretty sturdy , but be warned this TV stand gives off a strong plywood odour . I really didn't notice it at first until I came back into the room after an hour or so and the smell of plywood was ridiculously strong . I did some research and they say that things made with plywood are supposed to &#34; off gas &#34; outside for a certain period of time . well , I left it outside for a whole month and still the smell was strong so I decided to paint the boards . After all of that it still freaking smells.. I gave up and bought a different TV stand",8/24/2015
US,41533779,R3SR934JTK6N0I,B00RH46N6M,509020507,"Mount Factory Rolling TV Cart Mobile TV Stand for 40-65 inch Flat Screen, LED, LCD, OLED, Plasma, Curved TV's - Universal Mount with Wheels",Furniture,5,5,5,N,Y,Sturdy Stand with Locking Wheels. Great bargain!,Nice sturdy cart for flat screen televisions or monitors. All four wheels have locking mechanisms to keep it in place once it is where you need it. The locks not only lock wheel rotation but also their ability to swivel as well. A/V tray is plastic but it seems more than sturdy enough for today's DVD players or cable boxes. Might have been nice it it offered the ability to tilt the screen but for the money it can't be beat. It works great!,8/24/2015
